Location,Code,Platinum,Gold,Silver,Bronze
Bosnia and Herzegovina-Alternative Fixed Networks,38753931,0.0996,0.0996,0.0996,0.0996
Bosnia and Herzegovina-Alternative Fixed Networks,38753961,0.0996,0.0996,0.0996,0.0996
Bosnia and Herzegovina-Alternative Fixed Networks,38754921,0.0996,0.0996,0.0996,0.0996
Bosnia and Herzegovina-Alternative Fixed Networks,38755401,0.0996,0.0996,0.0996,0.0996
Bosnia and Herzegovina-Alternative Fixed Networks,3875541,0.0996,0.0996,0.0996,0.0996
Bosnia and Herzegovina-Alternative Fixed Networks,38755421,0.0996,0.0996,0.0996,0.0996
Bosnia and Herzegovina-Alternative Fixed Networks,38755422,0.0996,0.0996,0.0996,0.0996
Bosnia and Herzegovina-Alternative Fixed Networks,38755423,0.0996,0.0996,0.0996,0.0996
Bosnia and Herzegovina-Alternative Fixed Networks,38755424,0.0996,0.0996,0.0996,0.0996
Bosnia and Herzegovina-Alternative Fixed Networks,38755911,0.0996,0.0996,0.0996,0.0996
Bosnia and Herzegovina-Alternative Fixed Networks,38756911,0.0996,0.0996,0.0996,0.0996
Bosnia and Herzegovina-Alternative Fixed Networks,38756921,0.0996,0.0996,0.0996,0.0996
Bosnia and Herzegovina-Alternative Fixed Networks,38757921,0.0996,0.0996,0.0996,0.0996
Bosnia and Herzegovina-Alternative Fixed Networks,38757931,0.0996,0.0996,0.0996,0.0996
Bosnia and Herzegovina-Alternative Fixed Networks,38758911,0.0996,0.0996,0.0996,0.0996
Bosnia and Herzegovina-Alternative Fixed Networks,38758921,0.0996,0.0996,0.0996,0.0996
Bosnia and Herzegovina-Alternative Fixed Networks,38759911,0.0996,0.0996,0.0996,0.0996
Bosnia and Herzegovina-Alternative Fixed Networks,38770300,0.0996,0.0996,0.0996,0.0996
Bosnia and Herzegovina-Alternative Fixed Networks,38770301,0.0996,0.0996,0.0996,0.0996
Bosnia and Herzegovina-Alternative Fixed Networks,38770310,0.0996,0.0996,0.0996,0.0996
Bosnia and Herzegovina-Alternative Fixed Networks,38770311,0.0996,0.0996,0.0996,0.0996
Bosnia and Herzegovina-Alternative Fixed Networks,38770330,0.0996,0.0996,0.0996,0.0996
Bosnia and Herzegovina-Alternative Fixed Networks,38770331,0.0996,0.0996,0.0996,0.0996
Bosnia and Herzegovina-Alternative Fixed Networks,38770340,0.0996,0.0996,0.0996,0.0996
Bosnia and Herzegovina-Alternative Fixed Networks,38770350,0.0996,0.0996,0.0996,0.0996
Bosnia and Herzegovina-Bih,387302,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,387305,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,3873061,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,3873083,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,3873151,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,387322,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,3873240,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,3873241,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,3873242,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,3873243,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,3873244,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,3873245,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,3873246,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,387325,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,387326,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,387327,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,3873282,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,3873284,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,3873285,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,3873286,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,3873287,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,387332,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,387334,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,387335,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,387336,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,387337,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,387338,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,38734611,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,387352,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,387353,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,387355,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,387356,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,387357,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,387358,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,387362,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,387365,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,3873671,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,3873672,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,3873673,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,3873674,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,3873675,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,387382,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,387385,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,387388,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,387495,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,38750991,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,38751991,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,38752991,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,38753991,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,38753992,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,3875491,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,38755991,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,38755992,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,38756991,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,38757991,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,38758991,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,38759991,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,3877020,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,3877021,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,3877022,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,3877023,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,3877024,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,3877025,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-Bih,3877026,0.1007,0.0996,0.0996,0.0965
Bosnia and Herzegovina-MTEL,3871185,0.1007,0.1003,0.0975,0.0975
Bosnia and Herzegovina-MTEL,3873048,0.1007,0.1003,0.0975,0.0975
Bosnia and Herzegovina-MTEL,3873148,0.1007,0.1003,0.0975,0.0975
Bosnia and Herzegovina-MTEL,3873248,0.1007,0.1003,0.0975,0.0975
Bosnia and Herzegovina-MTEL,3873398,0.1007,0.1003,0.0975,0.0975
Bosnia and Herzegovina-MTEL,387344,0.1007,0.1003,0.0975,0.0975
Bosnia and Herzegovina-MTEL,387354,0.1007,0.1003,0.0975,0.0975
Bosnia and Herzegovina-MTEL,3873698,0.1007,0.1003,0.0975,0.0975
Bosnia and Herzegovina-MTEL,3873798,0.1007,0.1003,0.0975,0.0975
Bosnia and Herzegovina-MTEL,3873848,0.1007,0.1003,0.0975,0.0975
Bosnia and Herzegovina-MTEL,387394,0.1007,0.1003,0.0975,0.0975
Bosnia and Herzegovina-MTEL,387492,0.1007,0.1003,0.0975,0.0975
Bosnia and Herzegovina-MTEL,387493,0.1007,0.1003,0.0975,0.0975
Bosnia and Herzegovina-MTEL,387494,0.1007,0.1003,0.0975,0.0975
Bosnia and Herzegovina-MTEL,38750,0.1007,0.1003,0.0975,0.0975
Bosnia and Herzegovina-MTEL,387512,0.1007,0.1003,0.0975,0.0975
Bosnia and Herzegovina-MTEL,387513,0.1007,0.1003,0.0975,0.0975
Bosnia and Herzegovina-MTEL,387514,0.1007,0.1003,0.0975,0.0975
Bosnia and Herzegovina-MTEL,387515,0.1007,0.1003,0.0975,0.0975
Bosnia and Herzegovina-MTEL,387516,0.1007,0.1003,0.0975,0.0975
Bosnia and Herzegovina-MTEL,387517,0.1007,0.1003,0.0975,0.0975
Bosnia and Herzegovina-MTEL,387518,0.1007,0.1003,0.0975,0.0975
Bosnia and Herzegovina-MTEL,38752,0.1007,0.1003,0.0975,0.0975
Bosnia and Herzegovina-MTEL,38753,0.1007,0.1003,0.0975,0.0975
Bosnia and Herzegovina-MTEL,38754,0.1007,0.1003,0.0975,0.0975
Bosnia and Herzegovina-MTEL,387552,0.1007,0.1003,0.0975,0.0975
Bosnia and Herzegovina-MTEL,387553,0.1007,0.1003,0.0975,0.0975
Bosnia and Herzegovina-MTEL,387554,0.1007,0.1003,0.0975,0.0975
Bosnia and Herzegovina-MTEL,387555,0.1007,0.1003,0.0975,0.0975
Bosnia and Herzegovina-MTEL,387556,0.1007,0.1003,0.0975,0.0975
Bosnia and Herzegovina-MTEL,387557,0.1007,0.1003,0.0975,0.0975
Bosnia and Herzegovina-MTEL,387562,0.1007,0.1003,0.0975,0.0975
Bosnia and Herzegovina-MTEL,387563,0.1007,0.1003,0.0975,0.0975
Bosnia and Herzegovina-MTEL,387564,0.1007,0.1003,0.0975,0.0975
Bosnia and Herzegovina-MTEL,387565,0.1007,0.1003,0.0975,0.0975
Bosnia and Herzegovina-MTEL,387566,0.1007,0.1003,0.0975,0.0975
Bosnia and Herzegovina-MTEL,387567,0.1007,0.1003,0.0975,0.0975
Bosnia and Herzegovina-MTEL,387568,0.1007,0.1003,0.0975,0.0975
Bosnia and Herzegovina-MTEL,38757,0.1007,0.1003,0.0975,0.0975
Bosnia and Herzegovina-MTEL,38758,0.1007,0.1003,0.0975,0.0975
Bosnia and Herzegovina-MTEL,38759,0.1007,0.1003,0.0975,0.0975
Bosnia and Herzegovina-Mostar,3873049,0.1112,0.1017,0.1017,0.0965
Bosnia and Herzegovina-Mostar,3873063,0.1112,0.1017,0.1017,0.0965
Bosnia and Herzegovina-Mostar,3873064,0.1112,0.1017,0.1017,0.0965
Bosnia and Herzegovina-Mostar,3873065,0.1112,0.1017,0.1017,0.0965
Bosnia and Herzegovina-Mostar,3873070,0.1112,0.1017,0.1017,0.0965
Bosnia and Herzegovina-Mostar,3873071,0.1112,0.1017,0.1017,0.0965
Bosnia and Herzegovina-Mostar,3873073,0.1112,0.1017,0.1017,0.0965
Bosnia and Herzegovina-Mostar,3873079,0.1112,0.1017,0.1017,0.0965
Bosnia and Herzegovina-Mostar,3873080,0.1112,0.1017,0.1017,0.0965
Bosnia and Herzegovina-Mostar,3873087,0.1112,0.1017,0.1017,0.0965
Bosnia and Herzegovina-Mostar,387317,0.1112,0.1017,0.1017,0.0965
Bosnia and Herzegovina-Mostar,3873280,0.1112,0.1017,0.1017,0.0965
Bosnia and Herzegovina-Mostar,3873288,0.1112,0.1017,0.1017,0.0965
Bosnia and Herzegovina-Mostar,3873289,0.1112,0.1017,0.1017,0.0965
Bosnia and Herzegovina-Mostar,38733901,0.1112,0.1017,0.1017,0.0965
Bosnia and Herzegovina-Mostar,38733902,0.1112,0.1017,0.1017,0.0965
Bosnia and Herzegovina-Mostar,387342,0.1112,0.1017,0.1017,0.0965
Bosnia and Herzegovina-Mostar,387343,0.1112,0.1017,0.1017,0.0965
Bosnia and Herzegovina-Mostar,3873450,0.1112,0.1017,0.1017,0.0965
Bosnia and Herzegovina-Mostar,387348,0.1112,0.1017,0.1017,0.0965
Bosnia and Herzegovina-Mostar,38735901,0.1112,0.1017,0.1017,0.0965
Bosnia and Herzegovina-Mostar,38735902,0.1112,0.1017,0.1017,0.0965
Bosnia and Herzegovina-Mostar,387363,0.1112,0.1017,0.1017,0.0965
Bosnia and Herzegovina-Mostar,387364,0.1112,0.1017,0.1017,0.0965
Bosnia and Herzegovina-Mostar,387366,0.1112,0.1017,0.1017,0.0965
Bosnia and Herzegovina-Mostar,3873677,0.1112,0.1017,0.1017,0.0965
Bosnia and Herzegovina-Mostar,3873678,0.1112,0.1017,0.1017,0.0965
Bosnia and Herzegovina-Mostar,387368,0.1112,0.1017,0.1017,0.0965
Bosnia and Herzegovina-Mostar,38737901,0.1112,0.1017,0.1017,0.0965
Bosnia and Herzegovina-Mostar,38737902,0.1112,0.1017,0.1017,0.0965
Bosnia and Herzegovina-Mostar,387392,0.1112,0.1017,0.1017,0.0965
Bosnia and Herzegovina-Mostar,387393,0.1112,0.1017,0.1017,0.0965
Bosnia and Herzegovina-Mostar,387396,0.1112,0.1017,0.1017,0.0965
Bosnia and Herzegovina-Mostar,387397,0.1112,0.1017,0.1017,0.0965
Bosnia and Herzegovina-Mostar,387398,0.1112,0.1017,0.1017,0.0965
Bosnia and Herzegovina-Mostar,387497,0.1112,0.1017,0.1017,0.0965
Bosnia and Herzegovina-Mostar,38751901,0.1112,0.1017,0.1017,0.0965
Bosnia and Herzegovina-Mostar,38751902,0.1112,0.1017,0.1017,0.0965
Botswana,267,0.0535,0.0476,0.046,0.0449
Botswana Cellular,2677,0.0924,0.0903,0.0882,0.0861
Botswana Cellular-BTC,26773,0.1024,0.0898,0.0861,0.0803
Botswana Cellular-Mascom,26771,0.1705,0.1699,0.164,0.1635
Botswana Cellular-Mascom,267740,0.1705,0.1699,0.164,0.1635
Botswana Cellular-Mascom,267741,0.1705,0.1699,0.164,0.1635
Botswana Cellular-Mascom,267742,0.1705,0.1699,0.164,0.1635
Botswana Cellular-Mascom,267745,0.1705,0.1699,0.164,0.1635
Botswana Cellular-Mascom,267746,0.1705,0.1699,0.164,0.1635
Botswana Cellular-Mascom,267747,0.1705,0.1699,0.164,0.1635
Botswana Cellular-Mascom,267754,0.1705,0.1699,0.164,0.1635
Botswana Cellular-Mascom,267755,0.1705,0.1699,0.164,0.1635
Botswana Cellular-Mascom,267756,0.1705,0.1699,0.164,0.1635
Botswana Cellular-Mascom,267759,0.1705,0.1699,0.164,0.1635
Botswana Cellular-Mascom,267760,0.1705,0.1699,0.164,0.1635
Botswana Cellular-Mascom,267761,0.1705,0.1699,0.164,0.1635
Botswana Cellular-Mascom,267762,0.1705,0.1699,0.164,0.1635
Botswana Cellular-Mascom,267766,0.1705,0.1699,0.164,0.1635
Botswana Cellular-Mascom,267767,0.1705,0.1699,0.164,0.1635
Botswana Cellular-Mascom,267770,0.1705,0.1699,0.164,0.1635
Botswana Cellular-Mascom,267771,0.1705,0.1699,0.164,0.1635
Botswana Cellular-Mascom,267776,0.1705,0.1699,0.164,0.1635
Botswana Cellular-Mascom,267777,0.1705,0.1699,0.164,0.1635
Botswana Cellular-Orange,26772,0.1848,0.1842,0.1613,0.1575
Botswana Cellular-Orange,267743,0.1848,0.1842,0.1613,0.1575
Botswana Cellular-Orange,267744,0.1848,0.1842,0.1613,0.1575
Botswana Cellular-Orange,267748,0.1848,0.1842,0.1613,0.1575
Botswana Cellular-Orange,267750,0.1848,0.1842,0.1613,0.1575
Botswana Cellular-Orange,267751,0.1848,0.1842,0.1613,0.1575
Botswana Cellular-Orange,267752,0.1848,0.1842,0.1613,0.1575
Botswana Cellular-Orange,267753,0.1848,0.1842,0.1613,0.1575
Botswana Cellular-Orange,267757,0.1848,0.1842,0.1613,0.1575
Botswana Cellular-Orange,267763,0.1848,0.1842,0.1613,0.1575
Botswana Cellular-Orange,267764,0.1848,0.1842,0.1613,0.1575
Botswana Cellular-Orange,267765,0.1848,0.1842,0.1613,0.1575
Botswana Cellular-Orange,267769,0.1848,0.1842,0.1613,0.1575
Botswana Cellular-Orange,267774,0.1848,0.1842,0.1613,0.1575
Botswana Cellular-Orange,267775,0.1848,0.1842,0.1613,0.1575
Botswana Cellular-Orange,2677920,0.1848,0.1842,0.1613,0.1575
Brazil,55,0.0125,0.0125,0.0125,0.0125
Brazil Cellular,55106,0.105,0.02,0.019,0.018
Brazil Cellular,55107,0.105,0.02,0.019,0.018
Brazil Cellular,55108,0.105,0.02,0.019,0.018
Brazil Cellular,55109,0.105,0.02,0.019,0.018
Brazil Cellular,551152,0.105,0.02,0.019,0.018
Brazil Cellular,551153,0.105,0.02,0.019,0.018
Brazil Cellular,551154,0.105,0.02,0.019,0.018
Brazil Cellular,551157,0.105,0.02,0.019,0.018
Brazil Cellular,55116,0.105,0.02,0.019,0.018
Brazil Cellular,55117,0.105,0.02,0.019,0.018
Brazil Cellular,55118,0.105,0.02,0.019,0.018
Brazil Cellular,55119,0.105,0.02,0.019,0.018
Brazil Cellular,55126,0.105,0.02,0.019,0.018
Brazil Cellular,55127,0.105,0.02,0.019,0.018
Brazil Cellular,55128,0.105,0.02,0.019,0.018
Brazil Cellular,55129,0.105,0.02,0.019,0.018
Brazil Cellular,55136,0.105,0.02,0.019,0.018
Brazil Cellular,55137,0.105,0.02,0.019,0.018
Brazil Cellular,55138,0.105,0.02,0.019,0.018
Brazil Cellular,55139,0.105,0.02,0.019,0.018
Brazil Cellular,55146,0.105,0.02,0.019,0.018
Brazil Cellular,55147,0.105,0.02,0.019,0.018
Brazil Cellular,55148,0.105,0.02,0.019,0.018
Brazil Cellular,55149,0.105,0.02,0.019,0.018
Brazil Cellular,55156,0.105,0.02,0.019,0.018
Brazil Cellular,55157,0.105,0.02,0.019,0.018
Brazil Cellular,55158,0.105,0.02,0.019,0.018
Brazil Cellular,55159,0.105,0.02,0.019,0.018
Brazil Cellular,55166,0.105,0.02,0.019,0.018
Brazil Cellular,55167,0.105,0.02,0.019,0.018
Brazil Cellular,55168,0.105,0.02,0.019,0.018
Brazil Cellular,55169,0.105,0.02,0.019,0.018
Brazil Cellular,55176,0.105,0.02,0.019,0.018
Brazil Cellular,55177,0.105,0.02,0.019,0.018
Brazil Cellular,55178,0.105,0.02,0.019,0.018
Brazil Cellular,55179,0.105,0.02,0.019,0.018
Brazil Cellular,55186,0.105,0.02,0.019,0.018
Brazil Cellular,55187,0.105,0.02,0.019,0.018
Brazil Cellular,55188,0.105,0.02,0.019,0.018
Brazil Cellular,55189,0.105,0.02,0.019,0.018
Brazil Cellular,55196,0.105,0.02,0.019,0.018
Brazil Cellular,55197,0.105,0.02,0.019,0.018
Brazil Cellular,55198,0.105,0.02,0.019,0.018
Brazil Cellular,55199,0.105,0.02,0.019,0.018
Brazil Cellular,55206,0.105,0.02,0.019,0.018
Brazil Cellular,55207,0.105,0.02,0.019,0.018
Brazil Cellular,55208,0.105,0.02,0.019,0.018
Brazil Cellular,55209,0.105,0.02,0.019,0.018
Brazil Cellular,55216,0.105,0.02,0.019,0.018
Brazil Cellular,55217,0.105,0.02,0.019,0.018
Brazil Cellular,55218,0.105,0.02,0.019,0.018
Brazil Cellular,55219,0.105,0.02,0.019,0.018
Brazil Cellular,55226,0.105,0.02,0.019,0.018
Brazil Cellular,55227,0.105,0.02,0.019,0.018
Brazil Cellular,55228,0.105,0.02,0.019,0.018
Brazil Cellular,55229,0.105,0.02,0.019,0.018
Brazil Cellular,55236,0.105,0.02,0.019,0.018
Brazil Cellular,55237,0.105,0.02,0.019,0.018
Brazil Cellular,55238,0.105,0.02,0.019,0.018
Brazil Cellular,55239,0.105,0.02,0.019,0.018
Brazil Cellular,55246,0.105,0.02,0.019,0.018
Brazil Cellular,55247,0.105,0.02,0.019,0.018
Brazil Cellular,55248,0.105,0.02,0.019,0.018
Brazil Cellular,55249,0.105,0.02,0.019,0.018
Brazil Cellular,55256,0.105,0.02,0.019,0.018
Brazil Cellular,55257,0.105,0.02,0.019,0.018
Brazil Cellular,55258,0.105,0.02,0.019,0.018
Brazil Cellular,55259,0.105,0.02,0.019,0.018
Brazil Cellular,55266,0.105,0.02,0.019,0.018
Brazil Cellular,55267,0.105,0.02,0.019,0.018
Brazil Cellular,55268,0.105,0.02,0.019,0.018
Brazil Cellular,55269,0.105,0.02,0.019,0.018
Brazil Cellular,55276,0.105,0.02,0.019,0.018
Brazil Cellular,55277,0.105,0.02,0.019,0.018
Brazil Cellular,55278,0.105,0.02,0.019,0.018
Brazil Cellular,55279,0.105,0.02,0.019,0.018
Brazil Cellular,55286,0.105,0.02,0.019,0.018
Brazil Cellular,55287,0.105,0.02,0.019,0.018
Brazil Cellular,55288,0.105,0.02,0.019,0.018
Brazil Cellular,55289,0.105,0.02,0.019,0.018
Brazil Cellular,55296,0.105,0.02,0.019,0.018
Brazil Cellular,55297,0.105,0.02,0.019,0.018
Brazil Cellular,55298,0.105,0.02,0.019,0.018
Brazil Cellular,55299,0.105,0.02,0.019,0.018
Brazil Cellular,55306,0.105,0.02,0.019,0.018
Brazil Cellular,55307,0.105,0.02,0.019,0.018
Brazil Cellular,55308,0.105,0.02,0.019,0.018
Brazil Cellular,55309,0.105,0.02,0.019,0.018
Brazil Cellular,55316,0.105,0.02,0.019,0.018
Brazil Cellular,55317,0.105,0.02,0.019,0.018
Brazil Cellular,55318,0.105,0.02,0.019,0.018
Brazil Cellular,55319,0.105,0.02,0.019,0.018
Brazil Cellular,55326,0.105,0.02,0.019,0.018
Brazil Cellular,55327,0.105,0.02,0.019,0.018
Brazil Cellular,55328,0.105,0.02,0.019,0.018
Brazil Cellular,55329,0.105,0.02,0.019,0.018
Brazil Cellular,55336,0.105,0.02,0.019,0.018
Brazil Cellular,55337,0.105,0.02,0.019,0.018
Brazil Cellular,55338,0.105,0.02,0.019,0.018
Brazil Cellular,55339,0.105,0.02,0.019,0.018
Brazil Cellular,55346,0.105,0.02,0.019,0.018
Brazil Cellular,55347,0.105,0.02,0.019,0.018
Brazil Cellular,55348,0.105,0.02,0.019,0.018
Brazil Cellular,55349,0.105,0.02,0.019,0.018
Brazil Cellular,55356,0.105,0.02,0.019,0.018
Brazil Cellular,55357,0.105,0.02,0.019,0.018
Brazil Cellular,55358,0.105,0.02,0.019,0.018
Brazil Cellular,55359,0.105,0.02,0.019,0.018
Brazil Cellular,55366,0.105,0.02,0.019,0.018
Brazil Cellular,55367,0.105,0.02,0.019,0.018
Brazil Cellular,55368,0.105,0.02,0.019,0.018
Brazil Cellular,55369,0.105,0.02,0.019,0.018
Brazil Cellular,55376,0.105,0.02,0.019,0.018
Brazil Cellular,55377,0.105,0.02,0.019,0.018
Brazil Cellular,55378,0.105,0.02,0.019,0.018
Brazil Cellular,55379,0.105,0.02,0.019,0.018
Brazil Cellular,55386,0.105,0.02,0.019,0.018
Brazil Cellular,55387,0.105,0.02,0.019,0.018
Brazil Cellular,55388,0.105,0.02,0.019,0.018
Brazil Cellular,55389,0.105,0.02,0.019,0.018
Brazil Cellular,55396,0.105,0.02,0.019,0.018
Brazil Cellular,55397,0.105,0.02,0.019,0.018
Brazil Cellular,55398,0.105,0.02,0.019,0.018
Brazil Cellular,55399,0.105,0.02,0.019,0.018
Brazil Cellular,55406,0.105,0.02,0.019,0.018
Brazil Cellular,55407,0.105,0.02,0.019,0.018
Brazil Cellular,55408,0.105,0.02,0.019,0.018
Brazil Cellular,55409,0.105,0.02,0.019,0.018
Brazil Cellular,55416,0.105,0.02,0.019,0.018
Brazil Cellular,55417,0.105,0.02,0.019,0.018
Brazil Cellular,55418,0.105,0.02,0.019,0.018
Brazil Cellular,55419,0.105,0.02,0.019,0.018
Brazil Cellular,55426,0.105,0.02,0.019,0.018
Brazil Cellular,55427,0.105,0.02,0.019,0.018
Brazil Cellular,55428,0.105,0.02,0.019,0.018
Brazil Cellular,55429,0.105,0.02,0.019,0.018
Brazil Cellular,55436,0.105,0.02,0.019,0.018
Brazil Cellular,55437,0.105,0.02,0.019,0.018
Brazil Cellular,55438,0.105,0.02,0.019,0.018
Brazil Cellular,55439,0.105,0.02,0.019,0.018
Brazil Cellular,55446,0.105,0.02,0.019,0.018
Brazil Cellular,55447,0.105,0.02,0.019,0.018
Brazil Cellular,55448,0.105,0.02,0.019,0.018
Brazil Cellular,55449,0.105,0.02,0.019,0.018
Brazil Cellular,55456,0.105,0.02,0.019,0.018
Brazil Cellular,55457,0.105,0.02,0.019,0.018
Brazil Cellular,55458,0.105,0.02,0.019,0.018
Brazil Cellular,55459,0.105,0.02,0.019,0.018
Brazil Cellular,55466,0.105,0.02,0.019,0.018
Brazil Cellular,55467,0.105,0.02,0.019,0.018
Brazil Cellular,55468,0.105,0.02,0.019,0.018
Brazil Cellular,55469,0.105,0.02,0.019,0.018
Brazil Cellular,55476,0.105,0.02,0.019,0.018
Brazil Cellular,55477,0.105,0.02,0.019,0.018
Brazil Cellular,55478,0.105,0.02,0.019,0.018
Brazil Cellular,55479,0.105,0.02,0.019,0.018
Brazil Cellular,55486,0.105,0.02,0.019,0.018
Brazil Cellular,55487,0.105,0.02,0.019,0.018
Brazil Cellular,55488,0.105,0.02,0.019,0.018
Brazil Cellular,55489,0.105,0.02,0.019,0.018
Brazil Cellular,55496,0.105,0.02,0.019,0.018
Brazil Cellular,55497,0.105,0.02,0.019,0.018
Brazil Cellular,55498,0.105,0.02,0.019,0.018
Brazil Cellular,55499,0.105,0.02,0.019,0.018
Brazil Cellular,55506,0.105,0.02,0.019,0.018
Brazil Cellular,55507,0.105,0.02,0.019,0.018
Brazil Cellular,55508,0.105,0.02,0.019,0.018
Brazil Cellular,55509,0.105,0.02,0.019,0.018
Brazil Cellular,55516,0.105,0.02,0.019,0.018
Brazil Cellular,55517,0.105,0.02,0.019,0.018
Brazil Cellular,55518,0.105,0.02,0.019,0.018
Brazil Cellular,55519,0.105,0.02,0.019,0.018
Brazil Cellular,55526,0.105,0.02,0.019,0.018
Brazil Cellular,55527,0.105,0.02,0.019,0.018
Brazil Cellular,55528,0.105,0.02,0.019,0.018
Brazil Cellular,55529,0.105,0.02,0.019,0.018
Brazil Cellular,55536,0.105,0.02,0.019,0.018
Brazil Cellular,55537,0.105,0.02,0.019,0.018
Brazil Cellular,55538,0.105,0.02,0.019,0.018
Brazil Cellular,55539,0.105,0.02,0.019,0.018
Brazil Cellular,55546,0.105,0.02,0.019,0.018
Brazil Cellular,55547,0.105,0.02,0.019,0.018
Brazil Cellular,55548,0.105,0.02,0.019,0.018
Brazil Cellular,55549,0.105,0.02,0.019,0.018
Brazil Cellular,55556,0.105,0.02,0.019,0.018
Brazil Cellular,55557,0.105,0.02,0.019,0.018
Brazil Cellular,55558,0.105,0.02,0.019,0.018
Brazil Cellular,55559,0.105,0.02,0.019,0.018
Brazil Cellular,55566,0.105,0.02,0.019,0.018
Brazil Cellular,55567,0.105,0.02,0.019,0.018
Brazil Cellular,55568,0.105,0.02,0.019,0.018
Brazil Cellular,55569,0.105,0.02,0.019,0.018
Brazil Cellular,55576,0.105,0.02,0.019,0.018
Brazil Cellular,55577,0.105,0.02,0.019,0.018
Brazil Cellular,55578,0.105,0.02,0.019,0.018
